TaskOrder,GraphNumber,StartTime,StopTime,Duration,ActionName,TagName,Slot,GraphHash
228,2,1628791099.846125,1628791099.866051,0.019926,IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5,BatteryCharger IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5 BATT_SET_4V3_1,slot3,2275910513947833059
228,2,1628791097.766330,1628791097.785778,0.019448,IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5,BatteryCharger IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5 VBUS_SET_15V_2,slot3,2275910513947833059
228,2,1628791096.666934,1628791096.685506,0.018572,IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5,BatteryCharger IbusLimitCal_PdSink_HCCM_CC_VBAT4V3_VBUS15V2A5 BATT_SET_4V3,slot3,2275910513947833059
193,2,1628790942.225431,1628790942.323844,0.098413,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_S1_DISP_MI003,slot3,2275910513947833059
193,2,1628790942.324162,1628790942.500687,0.176525,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 State_Default,slot3,2275910513947833059
193,2,1628790942.027794,1628790942.126047,0.098253,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_S1_SOC_MS003,slot3,2275910513947833059
193,2,1628790942.027051,1628790942.027523,0.000472,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 Get_SoC_voltage,slot3,2275910513947833059
193,2,1628790941.421912,1628790941.534558,0.112646,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 CPU_State_2,slot3,2275910513947833059
193,2,1628790941.633750,1628790941.732477,0.098727,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_CPU_SRAM_MES003,slot3,2275910513947833059
193,2,1628790941.732788,1628790941.733217,0.000429,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_ECPU_Percentage,slot3,2275910513947833059
193,2,1628790941.534977,1628790941.535545,0.000568,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 Get_ECPU_voltage,slot3,2275910513947833059
193,2,1628790941.864617,1628790942.026586,0.161969,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 State_2,slot3,2275910513947833059
193,2,1628790941.535817,1628790941.633444,0.097627,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_ECPU_ME003,slot3,2275910513947833059
193,2,1628790942.126353,1628790942.225135,0.098782,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 PPVDD_S1_DCS_MD003,slot3,2275910513947833059
193,2,1628790941.403350,1628790942.506852,1.103502,PerfState_State2_VBAT4V3,SystemScheduler,slot3,2275910513947833059
193,2,1628790941.733486,1628790941.864216,0.130730,PerfState_State2_VBAT4V3,SOC PerfState_State2_VBAT4V3 System_Current_with_WIFIBTOff,slot3,2275910513947833059
231,2,1628791109.888507,1628791109.919458,0.030951,GPIOCheck_3,Touch GPIOCheck_3 GPIO_GRAPE_TO_SCORPIUS_TIME_SYNC_1V8_LOW,slot3,2275910513947833059
231,2,1628791109.982673,1628791110.306103,0.323430,GPIOCheck_3,Touch GPIOCheck_3 Touch_OFF,slot3,2275910513947833059
231,2,1628791109.389707,1628791109.436185,0.046478,GPIOCheck_3,Touch GPIOCheck_3 WLAN_GPIO_TOUCH_TO_BT_SYNC_LOW,slot3,2275910513947833059
231,2,1628791109.825842,1628791109.857037,0.031195,GPIOCheck_3,Touch GPIOCheck_3 GPIO_GRAPE_TO_TCON_FORCE_PWM_1V8_HIGH,slot3,2275910513947833059
231,2,1628791109.794805,1628791109.825404,0.030599,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_GRAPE_TO_TCON_FORCE_PWM_1V8_HIGH,slot3,2275910513947833059
231,2,1628791108.537316,1628791109.325316,0.788000,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_TOUCH_TO_BT_SYNC_ENABLE,slot3,2275910513947833059
231,2,1628791109.731747,1628791109.762170,0.030423,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_GRAPE_TO_TCON_FORCE_PWM_1V8_LOW,slot3,2275910513947833059
231,2,1628791108.236506,1628791110.311768,2.075262,GPIOCheck_3,SystemScheduler,slot3,2275910513947833059
231,2,1628791109.436607,1628791109.467283,0.030676,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_TOUCH_TO_BT_SYNC_HIGH,slot3,2275910513947833059
231,2,1628791109.357938,1628791109.389278,0.031340,GPIOCheck_3,Touch GPIOCheck_3 GPIO_TOUCH_TO_BT_SYNC_LOW,slot3,2275910513947833059
231,2,1628791109.951226,1628791109.982464,0.031238,GPIOCheck_3,Touch GPIOCheck_3 GPIO_GRAPE_TO_SCORPIUS_TIME_SYNC_1V8_HIGH,slot3,2275910513947833059
231,2,1628791109.546682,1628791109.731256,0.184574,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_TOUCH_TO_BT_SYNC_DISABLE,slot3,2275910513947833059
231,2,1628791109.467710,1628791109.499120,0.031410,GPIOCheck_3,Touch GPIOCheck_3 GPIO_TOUCH_TO_BT_SYNC_HIGH,slot3,2275910513947833059
231,2,1628791108.251671,1628791108.536894,0.285223,GPIOCheck_3,Touch GPIOCheck_3 Touch_ON,slot3,2275910513947833059
231,2,1628791109.762528,1628791109.794386,0.031858,GPIOCheck_3,Touch GPIOCheck_3 GPIO_GRAPE_TO_TCON_FORCE_PWM_1V8_LOW,slot3,2275910513947833059
231,2,1628791109.919928,1628791109.951000,0.031072,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_GRAPE_TO_SCORPIUS_TIME_SYNC_1V8_HIGH,slot3,2275910513947833059
231,2,1628791109.325589,1628791109.357461,0.031872,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_TOUCH_TO_BT_SYNC_LOW,slot3,2275910513947833059
231,2,1628791109.499560,1628791109.546254,0.046694,GPIOCheck_3,Touch GPIOCheck_3 WLAN_GPIO_TOUCH_TO_BT_SYNC_HIGH,slot3,2275910513947833059
231,2,1628791109.857463,1628791109.888073,0.030610,GPIOCheck_3,Touch GPIOCheck_3 Set_GPIO_GRAPE_TO_SCORPIUS_TIME_SYNC_1V8_LOW,slot3,2275910513947833059
220,2,1628791043.610777,1628791043.741938,0.131161,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 IBATT_With_Eload,slot3,2275910513947833059
220,2,1628791043.105836,1628791043.318436,0.212600,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 DELAY_200MS_2,slot3,2275910513947833059
220,2,1628791044.344708,1628791044.443878,0.099170,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PP5V2_ACE_BOOST_OUT_With_Eload,slot3,2275910513947833059
220,2,1628791041.805975,1628791041.936987,0.131012,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 IBATT_without_ELOAD,slot3,2275910513947833059
220,2,1628791042.758301,1628791042.785513,0.027212,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 Set_Eload_900mA,slot3,2275910513947833059
220,2,1628791044.245777,1628791044.344398,0.098621,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PPVCC_MAIN_SNS_with_Eload,slot3,2275910513947833059
220,2,1628791043.318671,1628791043.610316,0.291645,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PPVBUS_Current,slot3,2275910513947833059
220,2,1628791044.444251,1628791044.444661,0.000410,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PP5V2_ACE_BOOST_OUT_Delta,slot3,2275910513947833059
220,2,1628791044.445217,1628791044.445616,0.000399,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 ACE_BOOST_Efficiency,slot3,2275910513947833059
220,2,1628791044.445806,1628791044.455477,0.009671,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 Set_Eload1_0mA,slot3,2275910513947833059
220,2,1628791042.786461,1628791043.077933,0.291472,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PPVBUS_Current_900mA,slot3,2275910513947833059
220,2,1628791041.593955,1628791041.805808,0.211853,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 DELAY_200MS_1,slot3,2275910513947833059
220,2,1628791041.937343,1628791042.438638,0.501295,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PMUADC_READ_ALL_1,slot3,2275910513947833059
220,2,1628791043.742219,1628791044.245471,0.503252,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PMUADC_READ_ALL,slot3,2275910513947833059
220,2,1628791043.078333,1628791043.105488,0.027155,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 Set_Eload_1500mA,slot3,2275910513947833059
220,2,1628791041.564967,1628791044.462564,2.897597,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,SystemScheduler,slot3,2275910513947833059
220,2,1628791042.468334,1628791042.757902,0.289568,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 PPVBUS_Current_150mA,slot3,2275910513947833059
220,2,1628791042.439049,1628791042.466731,0.027682,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5,USBC BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload1A5 Set_Eload_150mA,slot3,2275910513947833059
124,2,1628790767.398984,1628790767.399539,0.000555,LDCM_MUX_Off,USBC LDCM_MUX_Off Calculated_Impedance_Magnitude,slot3,2275910513947833059
124,2,1628790767.396500,1628790767.397094,0.000594,LDCM_MUX_Off,USBC LDCM_MUX_Off Leakage_Current_THD,slot3,2275910513947833059
124,2,1628790767.399780,1628790767.400360,0.000580,LDCM_MUX_Off,USBC LDCM_MUX_Off Calculated_Impedance_Phase,slot3,2275910513947833059
124,2,1628790767.393806,1628790767.394964,0.001158,LDCM_MUX_Off,USBC LDCM_MUX_Off Voltage_Channel_THD,slot3,2275910513947833059
124,2,1628790767.395328,1628790767.396118,0.000790,LDCM_MUX_Off,USBC LDCM_MUX_Off TIA_Channel_THD,slot3,2275910513947833059
124,2,1628790762.904129,1628790767.371787,4.467658,LDCM_MUX_Off,USBC LDCM_MUX_Off Cmds_Send,slot3,2275910513947833059
124,2,1628790767.397351,1628790767.397926,0.000575,LDCM_MUX_Off,USBC LDCM_MUX_Off Calculated_Resistance,slot3,2275910513947833059
124,2,1628790767.398171,1628790767.398739,0.000568,LDCM_MUX_Off,USBC LDCM_MUX_Off Calculated_Capacitance,slot3,2275910513947833059
124,2,1628790767.372341,1628790767.393310,0.020969,LDCM_MUX_Off,USBC LDCM_MUX_Off DELAY_10MS,slot3,2275910513947833059
124,2,1628790762.876018,1628790767.408381,4.532363,LDCM_MUX_Off,SystemScheduler,slot3,2275910513947833059
42,2,1628790525.807118,1628790525.824252,0.017134,BoardRevision,DUTInfo BoardRevision MLB,slot3,2275910513947833059
42,2,1628790525.792883,1628790525.826371,0.033488,BoardRevision,SystemScheduler,slot3,2275910513947833059
142,2,1628790852.260748,1628790852.261300,0.000552,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Voltage_Channel_SNR,slot3,2275910513947833059
142,2,1628790852.268436,1628790852.268935,0.000499,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Current_Channel_Amplitude,slot3,2275910513947833059
142,2,1628790852.238455,1628790852.257320,0.018865,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open DELAY_10MS_1,slot3,2275910513947833059
142,2,1628790852.257584,1628790852.258427,0.000843,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Voltage_Channel_THD,slot3,2275910513947833059
142,2,1628790847.652142,1628790852.238051,4.585909,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Cmds_Send,slot3,2275910513947833059
142,2,1628790852.269938,1628790852.270466,0.000528,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Calculated_Resistance,slot3,2275910513947833059
142,2,1628790847.538790,1628790847.651968,0.113178,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open DELAY_100MS,slot3,2275910513947833059
142,2,1628790852.263914,1628790852.264403,0.000489,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Leakage_Current_SNR,slot3,2275910513947833059
142,2,1628790852.259974,1628790852.260501,0.000527,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Leakage_Current_THD,slot3,2275910513947833059
142,2,1628790852.272974,1628790852.289990,0.017016,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Disconnect_Res,slot3,2275910513947833059
142,2,1628790852.264630,1628790852.265158,0.000528,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Current_SNR_closest_freq,slot3,2275910513947833059
142,2,1628790847.522592,1628790847.538572,0.015980,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Connect_Res,slot3,2275910513947833059
142,2,1628790852.263150,1628790852.263682,0.000532,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open TIA_SNR_closest_freq,slot3,2275910513947833059
142,2,1628790852.265391,1628790852.265932,0.000541,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Voltage_Channel_Amplitude,slot3,2275910513947833059
142,2,1628790852.266209,1628790852.266718,0.000509,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Voltage_Channel_Phase,slot3,2275910513947833059
142,2,1628790852.266942,1628790852.267479,0.000537,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open TIA_Channel_Amplitude,slot3,2275910513947833059
142,2,1628790847.494312,1628790852.301299,4.806987,LDCM_AceSBU2_Open,SystemScheduler,slot3,2275910513947833059
142,2,1628790852.272267,1628790852.272770,0.000503,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Calculated_Impedance_Phase,slot3,2275910513947833059
142,2,1628790852.267704,1628790852.268210,0.000506,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open TIA_Channel_Phase,slot3,2275910513947833059
142,2,1628790852.271458,1628790852.271997,0.000539,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Calculated_Impedance_Magnitude,slot3,2275910513947833059
142,2,1628790852.261543,1628790852.262079,0.000536,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Voltage_SNR_closest_freq,slot3,2275910513947833059
142,2,1628790852.270692,1628790852.271232,0.000540,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Calculated_Capacitance,slot3,2275910513947833059
142,2,1628790852.258701,1628790852.259668,0.000967,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open TIA_Channel_THD,slot3,2275910513947833059
142,2,1628790852.262327,1628790852.262865,0.000538,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open TIA_Channel_SNR,slot3,2275910513947833059
142,2,1628790852.269208,1628790852.269712,0.000504,LDCM_AceSBU2_Open,USBC LDCM_AceSBU2_Open Current_Channel_Phase,slot3,2275910513947833059
149,2,1628790881.378839,1628790885.967692,4.588853,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Cmds_Send,slot3,2275910513947833059
149,2,1628790885.997031,1628790885.997580,0.000549,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_Phase,slot3,2275910513947833059
149,2,1628790885.992484,1628790885.993110,0.000626,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_SNR,slot3,2275910513947833059
149,2,1628790885.998736,1628790885.999242,0.000506,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_Phase,slot3,2275910513947833059
149,2,1628790885.988736,1628790885.989730,0.000994,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_THD,slot3,2275910513947833059
149,2,1628790885.995369,1628790885.995941,0.000572,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_SNR_closest_freq,slot3,2275910513947833059
149,2,1628790886.000984,1628790886.001567,0.000583,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Resistance,slot3,2275910513947833059
149,2,1628790886.000235,1628790886.000747,0.000512,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_Channel_Phase,slot3,2275910513947833059
149,2,1628790881.254615,1628790881.270689,0.016074,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Connect_Res,slot3,2275910513947833059
149,2,1628790885.990854,1628790885.991427,0.000573,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_SNR,slot3,2275910513947833059
149,2,1628790885.990080,1628790885.990625,0.000545,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Leakage_Current_THD,slot3,2275910513947833059
149,2,1628790885.987239,1628790885.988403,0.001164,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_THD,slot3,2275910513947833059
149,2,1628790885.994212,1628790885.995034,0.000822,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Leakage_Current_SNR,slot3,2275910513947833059
149,2,1628790885.997846,1628790885.998440,0.000594,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_Amplitude,slot3,2275910513947833059
149,2,1628790885.993338,1628790885.993917,0.000579,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_SNR_closest_freq,slot3,2275910513947833059
149,2,1628790886.004085,1628790886.020035,0.015950,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Disconnect_Res,slot3,2275910513947833059
149,2,1628790881.226223,1628790886.030668,4.804445,LDCM_AceSBU2_10K200nF,SystemScheduler,slot3,2275910513947833059
149,2,1628790885.996207,1628790885.996765,0.000558,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_Amplitude,slot3,2275910513947833059
149,2,1628790881.270928,1628790881.378602,0.107674,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF DELAY_100MS,slot3,2275910513947833059
149,2,1628790885.991722,1628790885.992258,0.000536,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_SNR_closest_freq,slot3,2275910513947833059
149,2,1628790885.968148,1628790885.986858,0.018710,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF DELAY_10MS_1,slot3,2275910513947833059
149,2,1628790886.001808,1628790886.002347,0.000539,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Capacitance,slot3,2275910513947833059
149,2,1628790886.003354,1628790886.003864,0.000510,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Impedance_Phase,slot3,2275910513947833059
149,2,1628790886.002586,1628790886.003116,0.000530,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Impedance_Magnitude,slot3,2275910513947833059
149,2,1628790885.999484,1628790885.999997,0.000513,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_Channel_Amplitude,slot3,2275910513947833059
186,2,1628790934.966186,1628790934.981481,0.015295,AmpIVSense_FHWoofer_IRQCheck_MUTE,Speaker AmpIVSense_FHWoofer_IRQCheck_MUTE GPIO_SPKAMP_TO_SOC_IRQ_LOW,slot3,2275910513947833059
186,2,1628790934.981764,1628790935.013515,0.031751,AmpIVSense_FHWoofer_IRQCheck_MUTE,Speaker AmpIVSense_FHWoofer_IRQCheck_MUTE Clear_SPK_FH_W,slot3,2275910513947833059
186,2,1628790934.911864,1628790935.016575,0.104711,AmpIVSense_FHWoofer_IRQCheck_MUTE,SystemScheduler,slot3,2275910513947833059
186,2,1628790934.928895,1628790934.965887,0.036992,AmpIVSense_FHWoofer_IRQCheck_MUTE,Speaker AmpIVSense_FHWoofer_IRQCheck_MUTE Mute_SPK_FH_W,slot3,2275910513947833059
33,2,1628790513.597396,1628790513.616025,0.018629,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 VBATT_SET_4V3,slot3,2275910513947833059
33,2,1628790513.581652,1628790513.767097,0.185445,Transition_Diags_VBAT4V3,SystemScheduler,slot3,2275910513947833059
33,2,1628790513.616446,1628790513.716854,0.100408,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 PPBATT_VCC_FB,slot3,2275910513947833059
33,2,1628790513.717228,1628790513.744769,0.027541,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 Disable_SMC,slot3,2275910513947833059
33,2,1628790513.745049,1628790513.762825,0.017776,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 Syscfg_init,slot3,2275910513947833059
21,2,1628790444.789398,1628790444.804266,0.014868,VoltageCheck_Safety_VBAT0V4,Power VoltageCheck_Safety_VBAT0V4 Set_VBATT_0V,slot3,2275910513947833059
21,2,1628790442.747598,1628790442.766030,0.018432,VoltageCheck_Safety_VBAT0V4,Power VoltageCheck_Safety_VBAT0V4 Set_VBATT_0V4,slot3,2275910513947833059
21,2,1628790444.781546,1628790444.789199,0.007653,VoltageCheck_Safety_VBAT0V4,Power VoltageCheck_Safety_VBAT0V4 BATT_POWER_OFF,slot3,2275910513947833059
21,2,1628790442.767413,1628790444.781369,2.013956,VoltageCheck_Safety_VBAT0V4,Power VoltageCheck_Safety_VBAT0V4 Delay_2000MS_4,slot3,2275910513947833059
21,2,1628790442.739880,1628790442.747319,0.007439,VoltageCheck_Safety_VBAT0V4,Power VoltageCheck_Safety_VBAT0V4 BATT_POWER_ON,slot3,2275910513947833059
21,2,1628790442.717932,1628790444.809272,2.091340,VoltageCheck_Safety_VBAT0V4,SystemScheduler,slot3,2275910513947833059
89,2,1628790648.284926,1628790648.401215,0.116289,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_12M_1,slot3,2275910513947833059
89,2,1628790647.376215,1628790650.292879,2.916664,FrequencyCheck_1,SystemScheduler,slot3,2275910513947833059
89,2,1628790649.514948,1628790649.686124,0.171176,FrequencyCheck_1,SOC FrequencyCheck_1 TST_CLKOUT_24M,slot3,2275910513947833059
89,2,1628790649.686479,1628790649.737892,0.051413,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_disable_24M,slot3,2275910513947833059
89,2,1628790647.394382,1628790648.284703,0.890321,FrequencyCheck_1,SOC FrequencyCheck_1 CAM_Enter,slot3,2275910513947833059
89,2,1628790649.980446,1628790650.147707,0.167261,FrequencyCheck_1,SOC FrequencyCheck_1 TST_CLKOUT_1M,slot3,2275910513947833059
89,2,1628790650.148011,1628790650.285913,0.137902,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_disable_1M,slot3,2275910513947833059
89,2,1628790648.401392,1628790648.569035,0.167643,FrequencyCheck_1,SOC FrequencyCheck_1 CLK_SOC_SENSOR1_12MHZ,slot3,2275910513947833059
89,2,1628790649.864803,1628790649.980212,0.115409,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_1M,slot3,2275910513947833059
89,2,1628790649.351848,1628790649.397786,0.045938,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_enable_24M,slot3,2275910513947833059
89,2,1628790649.398188,1628790649.514749,0.116561,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_24M,slot3,2275910513947833059
89,2,1628790648.702720,1628790648.814509,0.111789,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_12M_3,slot3,2275910513947833059
89,2,1628790649.738303,1628790649.864351,0.126048,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_enable_1M,slot3,2275910513947833059
89,2,1628790648.814679,1628790648.979723,0.165044,FrequencyCheck_1,SOC FrequencyCheck_1 CLK_SOC_SENSOR0_12MHZ,slot3,2275910513947833059
89,2,1628790648.569469,1628790648.686311,0.116842,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_12M_2,slot3,2275910513947833059
89,2,1628790648.686453,1628790648.702467,0.016014,FrequencyCheck_1,SOC FrequencyCheck_1 Reg_write,slot3,2275910513947833059
89,2,1628790648.979978,1628790649.351345,0.371367,FrequencyCheck_1,SOC FrequencyCheck_1 CAM_EXIT,slot3,2275910513947833059
113,2,1628790691.077404,1628790691.094590,0.017186,Temperature,SOC Temperature PPVBUS_USB_EMI_5V,slot3,2275910513947833059
113,2,1628790691.095691,1628790691.241593,0.145902,Temperature,SOC Temperature THERMAL0_Instant,slot3,2275910513947833059
113,2,1628790691.058185,1628790691.247591,0.189406,Temperature,SystemScheduler,slot3,2275910513947833059
113,2,1628790691.242012,1628790691.242510,0.000498,Temperature,SOC Temperature THERMAL1_Instant,slot3,2275910513947833059
113,2,1628790691.242915,1628790691.243375,0.000460,Temperature,SOC Temperature THERMAL2_Instant,slot3,2275910513947833059
127,2,1628790776.483780,1628790781.133591,4.649811,LDCM_Trace_1nF,SystemScheduler,slot3,2275910513947833059
127,2,1628790781.082861,1628790781.100943,0.018082,LDCM_Trace_1nF,USBC LDCM_Trace_1nF DELAY_10MS_1,slot3,2275910513947833059
127,2,1628790781.105789,1628790781.106523,0.000734,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Calculated_Capacitance,slot3,2275910513947833059
127,2,1628790776.529818,1628790776.644961,0.115143,LDCM_Trace_1nF,USBC LDCM_Trace_1nF DELAY_100MS,slot3,2275910513947833059
127,2,1628790781.108264,1628790781.125228,0.016964,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Disconnect_Cap,slot3,2275910513947833059
127,2,1628790781.106767,1628790781.107301,0.000534,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Calculated_Impedance_Magnitude,slot3,2275910513947833059
127,2,1628790776.645073,1628790781.082361,4.437288,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Cmds_Send,slot3,2275910513947833059
127,2,1628790781.103022,1628790781.103823,0.000801,LDCM_Trace_1nF,USBC LDCM_Trace_1nF TIA_Channel_THD,slot3,2275910513947833059
127,2,1628790781.104052,1628790781.104760,0.000708,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Leakage_Current_THD,slot3,2275910513947833059
127,2,1628790781.107549,1628790781.108054,0.000505,LDCM_Trace_1nF,USBC LDCM_Trace_1nF Calculated_Impedance_Phase,slot3,2275910513947833059
